,0
19891,16784.9049982
19892,19113.480889500002
19893,35198.3722955
19894,67086.97239550001
19895,26018.811976999998
19896,8757.499273750002
19897,52535.368984500004
19898,43712.06335700001
19899,30541.237028500007
19900,75363.723408
19901,219728.34258500003
19902,204429.31604999996
19903,46798.62285249999
19904,79131.806382
19905,169970.76048999996
19906,31273.133696999994
19907,84449.3870845
19908,210646.47863499998
19909,32915.833101
19910,94779.8479755
19911,135851.72631250002
19912,108435.32100149996
19913,51374.8742375
19914,35828.469236499994
19915,136256.9003785
19916,72118.913162
19917,105733.1003845
19918,20978.738448199998
19919,210518.11396700004
19920,46551.079754499995
19921,32251.588378000004
19922,164059.71368500002
19923,43194.6540925
19924,29810.452291
19925,89889.21894699999
19926,50232.19154
19927,27123.962341
19928,438781.94415999996
19929,27916.669955
19930,85950.8452845
19931,118687.98805500004
19932,149396.14964400002
19933,49004.358025500005
19934,22377.509235600002
19935,729710.4149749998
19936,71062.993268
19937,37792.650701499995
19938,72422.5994895
19939,62909.0375815
19940,163497.01276649997
19941,75886.4813585
19942,38047.12929174999
19943,211369.97498
19944,78261.278577
19945,112823.5475165
19946,33775.79961600001
19947,369817.7299099999
19948,101292.494707
19949,41711.150676000005
19950,4463.121814689999
19951,88774.8008085
19952,26532.4715325
19953,45820.15324
19954,44474.65731
19955,56924.04334649999
19956,19445.75221945
19957,105831.809253
19958,8993.780208699998
19959,155773.25946149995
19960,40236.9571505
19961,17316.419689000006
19962,287203.846165
19963,33867.3441745
19964,204085.30158500007
19965,78628.55077950002
19966,215245.99104499997
19967,35444.9173125
19968,11566.030400599997
19969,52322.0287695
19970,18447.035169
19971,70727.526603
19972,60577.9907165
19973,232659.56717999995
19974,18514.6963975
19975,71293.33093649997
19976,34665.168317
19977,16648.288421700003
19978,68215.25719149999
19979,81651.93756399999
19980,168844.72349950002
19981,45755.70403100001
19982,153300.23755300004
19983,82351.605391
19984,103850.62093300003
19985,33749.608243
19986,23037.791102
19987,32523.3215815
19988,212040.04354500002
19989,79074.37748000001
19990,21233.5284115
19991,50655.42009750001
19992,38220.732297
19993,49259.2044615
19994,292630.60637099994
19995,103404.50547100001
19996,38424.3252955
19997,22684.340909
19998,55882.9930745
19999,125183.92934300001
20000,31457.28811049999
20001,176293.978664
20002,52720.361650499995
20003,60657.00934999999
20004,73747.50318050002
20005,17316.9148718
20006,42741.5366205
20007,47472.7726515
20008,88853.69431949999
20009,25254.814632500005
20010,83216.887803
20011,54378.351749500005
20012,22470.824461750002
20013,74657.10917049999
20014,52094.015574
20015,52442.113386000005
20016,65027.60544099998
20017,227323.48206500002
20018,74097.924902
20019,47274.33924
20020,77105.419651
20021,7233.375039150002
20022,271310.95317
20023,101293.69137700002
20024,51566.59022250001
20025,89800.2408235
20026,24682.0763125
20027,106396.0663165
20028,17522.932360500003
20029,70591.724032
20030,94694.610864775
20031,309687.29068
20032,37455.9142175
20033,16137.665943
20034,6826.4546067
20035,50299.798412500015
20036,56996.504008499986
20037,130250.16178750002
20038,120981.41775450001
20039,107151.87016650001
20040,27482.276800500003
20041,274177.65547999996
20042,53327.954921
20043,115646.2174865
20044,57248.742358499985
20045,123868.845881
20046,578019.5882199998
20047,165588.94891500002
20048,55472.77059749999
20049,133032.46056799995
20050,40478.232507500004
20051,39019.052032499996
20052,1872.24136354525
20053,89411.40913750001
20054,40608.862717
20055,35150.297302000006
20056,25712.377447
20057,84756.57497950002
20058,34986.2279585
20059,89847.31635800001
20060,46099.01449849999
20061,11532.39890065
20062,33754.3855545
20063,51439.18423500001
20064,72976.2862095
20065,14800.961883
20066,31893.870387000003
20067,133163.179863
20068,13035.6811304
20069,81965.41558349998
20070,88133.802456
20071,278892.1716815
20072,107911.87345450002
20073,38119.949153500005
20074,233058.97388000003
20075,23512.77380755
20076,78892.79649849999
20077,143566.23938950003
20078,115059.3703715
20079,101703.76174850002
20080,30779.116459999997
20081,20063.269368050005
20082,37663.893479499995
20083,44846.123546
20084,164344.767535
20085,198435.27816500003
20086,105269.648961
20087,93042.24095300001
20088,9507.218158099997
20089,42041.078783499994
20090,11639.04504275
20091,24804.586780999998
20092,74143.56123949999
20093,51206.44976
20094,34448.091402499995
20095,47480.918001
20096,24480.9119202
20097,40199.454677999995
20098,50875.245288
20099,43837.6170465
20100,79999.0510605
20101,47370.4095885
20102,224722.10793000003
20103,278430.719875
20104,111442.71166300001
20105,24901.117128500002
20106,128057.77243599998
20107,59017.914546
20108,31747.54765449999
20109,228727.66153999994
20110,105224.44605549998
20111,15695.7005292
20112,45878.29506499999
20113,22536.8862825
20114,45237.09674599998
20115,43824.586248
20116,192047.79301000002
20117,16396.104423
20118,320001.656185
20119,384457.56639
20120,393462.51335
20121,24120.35512
20122,123918.24599550004
20123,148370.55562499998
20124,58079.858145000006
20125,11453.258145199998
20126,17859.670432000003
20127,32834.48334100001
20128,33244.5785185
20129,83282.18095749998
20130,103618.42143200002
20131,20787.669782
20132,18019.865008099998
20133,21371.27426385
20134,63508.690055
20135,111009.29151550001
20136,16151.637175200001
20137,76024.81625249998
20138,123019.591475
20139,33780.22256649999
20140,173655.7234695
20141,65216.92066299999
20142,312058.87755
20143,104374.9862445
20144,121658.51494850001
20145,80849.5357965
20146,46346.0948945
20147,20952.6476019
20148,44257.796341
20149,160981.419101
20150,76926.28874599999
20151,162122.3471075
20152,109942.91646149999
20153,28990.829527999995
20154,374970.13117999997
20155,155120.79155500003
20156,24550.212809500004
20157,11801.401857049997
20158,43743.260005500015
20159,100049.21969050003
20160,35589.37593749999
20161,73089.9488725
20162,8262.93853915
20163,129147.90143699995
20164,45421.1230625
20165,32733.060868499997
20166,50214.732105999996
20167,13331.876379649995
20168,81114.6628275
20169,253294.700831
20170,91885.23063749998
20171,108729.91459550001
20172,25505.552019500003
20173,101596.635539
20174,81081.58903350001
20175,50417.8253015
20176,10806.161812850001
20177,4464.73534771
20178,68644.18643000002
20179,388842.8908500001
20180,600379.801785
20181,155705.31183850003
20182,502440.39734
20183,279914.41538
20184,94497.67576000001
20185,76580.30449950001
20186,52337.76527300001
20187,33507.622793
20188,35224.437255
20189,47688.10863850001
20190,17732.539162250003
20191,70384.8561725
20192,218219.33111701004
20193,67848.15866750001
20194,45962.49760149999
20195,132685.5002345
20196,56761.2792935
20197,293237.89417999994
20198,44286.3506745
20199,47619.2604185
20200,36241.53951350001
20201,25678.366705984998
20202,78925.97169299998
20203,54197.544811
20204,197232.262293
20205,14137.069333599997
20206,21434.414766250004
20207,174837.660141
20208,10838.215000499998
20209,24406.781726499998
20210,75446.966231
20211,175980.621805
20212,15753.74082985
20213,107436.661332
20214,138489.33711849997
20215,251065.91063
20216,96722.57326399999
20217,24606.729285500005
20218,607427.5987199999
20219,77264.40054049999
20220,121763.70621799999
20221,84874.126934
20222,44762.979097
20223,28757.005507
20224,18360.754692249997
20225,243333.005015
20226,53798.01502499999
20227,132177.24031300002
20228,159797.8412145
20229,53403.231048500005
20230,157485.1988305
20231,18372.3580445
20232,23235.508651499997
20233,25235.1850935
20234,26022.757297
20235,21895.789526499997
20236,28312.7341573
20237,27685.872327999998
20238,348305.85661500006
20239,255131.135805
20240,156186.71641900003
20241,25959.168680999996
20242,94042.89872999999
20243,43057.96375149999
20244,165137.13433499998
20245,16192.84214325
20246,20364.380715
20247,103827.17488800001
20248,36015.038082
20249,385779.645655
20250,31051.243863500003
20251,62232.44533150001
20252,53849.556728499985
20253,163645.55266549997
20254,424974.85342500004
20255,24120.912666549993
20256,208096.528858
20257,186436.06533500002
20258,522428.17142
20259,44669.3195235
20260,87209.07392600001
20261,35970.874091000005
20262,63800.77856699999
20263,333899.14589000004
20264,260770.853822
20265,193519.77244350003
20266,83980.05119450002
20267,19385.806583499998
20268,29030.0468245
20269,40095.911463500015
20270,29515.631864500006
20271,44402.114372000004
20272,55615.04312450001
20273,35747.58645600001
20274,232664.58560499997
20275,196629.93021600004
20276,43933.434639
20277,89624.84891849999
20278,35330.36171800001
20279,61237.12848200001
20280,173093.53293499997
20281,158101.81441000002
20282,2796.60772397
20283,56232.0631575
20284,23789.101670850003
20285,64463.47522849999
20286,39421.225785
20287,72323.39287750001
20288,15913.11665125
20289,58500.27089099999
20290,73171.437022
20291,137999.441095
20292,121572.761032
20293,308808.517075
20294,337682.75194
20295,17837.947546499996
20296,60960.54424099999
20297,622516.996695
20298,71145.940422
20299,159174.288265
20300,185639.8688315
20301,75657.639819
20302,12424.5932581
20303,49455.214928
20304,19482.3533585
20305,169899.47326299996
20306,162776.731931
20307,8972.30001275
20308,217946.07242699998
20309,15011.856381
20310,57009.498087
20311,31130.406563499993
20312,105646.7582615
20313,65352.72321050001
20314,82346.57067299998
20315,71597.4646545
20316,32026.4892415
20317,71524.51137649998
20318,85653.59289199999
20319,256808.623145
20320,222027.90756000002
20321,58358.077881000005
20322,37728.503327499995
20323,54836.302597999995
20324,79391.8351385
20325,92211.1953775
20326,455948.43241500005
20327,110906.0294715
20328,6308.02912004
20329,83842.115443
20330,28058.477765500003
20331,37818.412636
20332,25228.923318499998
20333,22212.002830999998
20334,119723.2300675
20335,33455.0567155
20336,104169.161451
20337,22752.510292
20338,43800.1211425
20339,12247.484572799998
20340,21706.836191500002
20341,32477.267981000005
20342,102785.529728
20343,437552.76188500004
20344,20544.928755500005
20345,11367.068250599998
20346,216591.130281
20347,49101.16885349999
20348,14585.861010600001
20349,242953.147005
20350,13486.60690015
20351,21447.1148048
20352,23161.075565000003
20353,7126.337612799999
20354,119410.28444399999
20355,40319.546251
20356,71680.492336
20357,29548.851638499997
20358,91828.13821050001
20359,32027.9833545
20360,56145.48629650001
20361,91953.6228705
20362,295095.07741
20363,207982.40451700002
20364,38282.4922565
20365,41412.640467
20366,15194.276100399997
20367,142651.46486400004
20368,201719.98491999996
20369,39205.70744449999
20370,28062.513615499996
20371,82495.81755899997
20372,37406.758721499995
20373,31188.9438805
20374,478898.1546500001
20375,275632.936385
20376,53671.6190225
20377,188746.45265299996
20378,17529.984069500002
20379,153048.9793785
20380,32548.823118999997
20381,50109.5960835
20382,95161.7695995
20383,18400.618176449996
20384,9526.671875850001
20385,394333.41007000004
20386,24239.710769299996
20387,212046.92002500003
20388,95462.26227799998
20389,298295.85472500004
20390,53206.300297500005
20391,107080.3401115
20392,28500.982998500003
20393,34028.573904000004
20394,49489.56082100001
20395,50844.30789800001
20396,68556.75921000002
20397,134859.726547
20398,183185.258675
20399,56042.57106649999
20400,27943.84480025
20401,28501.2282415
20402,87297.32524049998
20403,67000.5393815
20404,41697.4002615
20405,287529.5429135001
20406,10610.490187100002
20407,72050.492031
20408,42114.433474
20409,49606.664736
20410,544370.0648870001
20411,26557.826346700003
20412,61943.522283999984
20413,75890.8073825
20414,53461.39593099999
20415,265390.174725
20416,115383.93509700001
20417,25569.526865
20418,244264.22185650002
20419,241701.21189500001
20420,70584.17815149997
20421,252735.007015
20422,16371.065866750001
20423,70857.32518449999
20424,141725.252654
20425,91818.8833235
20426,41959.89407250001
20427,58621.76678699998
20428,102534.7211865
20429,6475.443768699999
20430,218902.07966349996
20431,78167.196838
20432,109943.196159
20433,98561.9644445
20434,49357.69675799999
20435,156944.35159150005
20436,16484.425015150005
20437,175376.99075
20438,138030.4809595
20439,226915.59841699997
20440,163739.492471
20441,139257.41424200003
20442,30444.651113
20443,126505.52517949996
20444,20791.285789999998
20445,549001.4490265001
20446,46607.641950499994
20447,85694.61671999999
20448,141990.089264
20449,55374.3069255
20450,14039.24510135
20451,157173.4346475
20452,107296.62763549997
20453,27253.470131000002
20454,74454.64412650003
20455,52839.504452999994
20456,45888.039593999994
20457,98887.20667249997
20458,12627.494402100001
20459,169124.188613
20460,173249.0421145
20461,64833.44494150001
20462,6791.410582730001
20463,44642.30885904999
20464,36737.54809
20465,80348.873009
20466,40990.46897150001
20467,73889.517039
20468,52499.838458
20469,38818.9702125
20470,174190.24199300003
20471,37445.606788499994
20472,51238.53814150001
20473,40550.47071799999
20474,250135.55774999998
20475,40022.107924
20476,95478.96788350001
20477,18006.27763
20478,7448.052828325
20479,101241.2622865
20480,19833.8057625
20481,24861.849369
20482,35679.58455400001
20483,42735.085128
20484,84646.46577
20485,33858.1748245
20486,81963.59407600001
20487,201795.6635115
20488,28168.217698
20489,110756.80208050001
20490,47074.59044650001
20491,91923.9297675
20492,50609.303129
20493,27661.007133500003
20494,45321.1915745
20495,223116.74612999996
20496,123059.39261050001
20497,63132.25388049999
20498,214905.01207250002
20499,14823.040516399997
20500,63113.332464499996
20501,117969.41357050002
20502,123921.690482
20503,77619.603837
20504,127916.77502500001
20505,48475.5161585
20506,43179.302912
20507,222391.77458000003
20508,11116.417912949999
20509,29470.505452599995
20510,193183.52840399998
20511,780104.268635
20512,251968.150645
20513,58394.115751499994
20514,33164.8574255
20515,45866.237878500004
20516,53894.178621499996
20517,21529.175414499998
20518,65017.8091135
20519,374491.96634700004
20520,45288.2379395
20521,86224.28578600001
20522,7584.864351599999
20523,32878.485394
20524,127661.60371750002
20525,262319.53934
20526,94313.3594865
20527,169724.5143865
20528,299774.8718450001
20529,26697.320712000004
20530,17761.423479099998
20531,118189.12503849999
20532,412256.801995
20533,11519.524027100002
20534,241572.05000500003
20535,27008.115679249993
20536,264776.13208500005
20537,46205.17021300001
20538,174640.34281200002
20539,58017.9531405
20540,33737.72094849999
20541,101873.76598600001
20542,51929.903600499994
20543,108100.63757499999
20544,101077.20788250005
20545,36595.523087500005
20546,66916.5757015
20547,4819.7874993000005
20548,101675.08969000001
20549,133129.4894025
20550,451711.2630599999
20551,72667.71122650002
20552,54894.48497149999
20553,27692.088978550008
20554,20244.4366925
20555,18530.786532749997
20556,213898.77155499998
20557,42621.93657800001
20558,182485.3024925
20559,36110.864814
20560,13227.005657850003
20561,21929.0849595
20562,62166.8338225
20563,128675.2149895
20564,27696.060136750002
20565,178867.86392650002
20566,204066.4587115
20567,52758.84575100001
20568,145714.63870450002
20569,37123.410245499996
20570,54659.191024
20571,18677.4898096
20572,36501.493598999994
20573,50971.816579
20574,47676.834463000014
20575,38411.336026
20576,63707.99686599999
20577,13995.83539245
20578,17781.945975349998
20579,27735.4036765
20580,36710.286986999985
20581,274632.694995
20582,213085.477373
20583,18143.6870755
20584,44804.2646955
20585,32296.195292999997
20586,505781.49024
20587,16213.287281949999
20588,185549.99881999998
20589,33283.437102
20590,205669.18445000003
20591,35457.73378705001
20592,28994.409147000006
20593,34802.573401999995
20594,136232.4399315
20595,165868.92332400003
20596,17781.1413159
20597,38986.1421755
20598,168167.55896950004
20599,19704.101469000005
20600,28175.286179150007
20601,46859.61008500001
20602,24445.546358
20603,31669.19758549999
20604,213757.99378
20605,17888.55937655
20606,127597.35094699997
20607,142170.10338349998
20608,39928.7398775
20609,104432.4698675
20610,103962.35928249998
20611,547668.606485
20612,35413.584685999995
20613,80299.74279750002
20614,15660.095501799999
20615,27313.581827500002
20616,118952.85726350002
20617,28208.618206499996
20618,325764.2387500001
20619,75956.9604155
20620,23788.713798100005
20621,4330.3472277
20622,25460.621332
20623,187467.82275
20624,39143.2975545
20625,39415.501228
20626,99086.91381199998
20627,266836.071845
20628,104972.72604650003
20629,15067.662533899998
20630,142789.43637299997
20631,13661.35406405
20632,151935.233793
20633,23821.617034999996
20634,90712.97749399999
20635,178004.98337799998
20636,28070.420894000003
20637,156971.31197500002
20638,13543.228644649998
20639,20926.019284
20640,33796.68454649999
20641,50397.16900850001
20642,41310.74351000001
20643,59853.616282999996
20644,6441.830797815
20645,348759.836695
20646,61926.547913999995
20647,57298.9406495
20648,51426.917762
20649,48481.27890399999
20650,462976.7522
20651,39076.59991999999
20652,114582.97783949999
20653,85364.36021049999
20654,154697.4761275
20655,59481.40059149999
20656,137224.0059765
20657,163830.10092300002
20658,85841.80912149999
20659,63031.205882499984
20660,68342.31496699998
20661,48885.64124100002
20662,33407.795366
20663,134448.794789
20664,107341.37700250003
20665,408537.30297
20666,36655.22926899999
20667,50930.03899594999
20668,29974.662644499993
20669,422441.73025
20670,133303.9925475
20671,19674.929158000003
20672,10061.642668349998
20673,31881.017333999996
20674,74353.72665549998
20675,10731.113795499998
20676,25624.877778000002
20677,35260.864379499995
20678,157340.58227
20679,31305.1151795
20680,14489.668596099998
20681,21469.628358
20682,50084.6958075
20683,6002.140791714999
20684,107513.64176800002
20685,108889.11852250001
20686,138346.51873950002
20687,56383.476119
20688,415608.997245
20689,90783.41027249998
20690,119436.90815400002
20691,64694.123139999996
20692,51282.62522450001
20693,161892.89551149996
20694,26821.778650499997
20695,79476.38186250001
20696,26208.610832500002
20697,109508.34405100001
20698,79210.59703500001
20699,85719.821626
20700,20013.725063500002
20701,58376.3298815
20702,22768.411932300005
20703,40170.644262
20704,118689.1976555
20705,314013.64164000005
20706,40574.02008850001
20707,126100.31398449998
20708,46935.069301500014
20709,36529.78461
20710,150616.99897050002
20711,71315.1165485
20712,15588.405074449998
20713,343224.28790500003
20714,339391.47656000004
20715,23006.427857
20716,106561.07986099999
20717,12039.886361550001
20718,384929.247445
20719,34601.605757
20720,101385.8572145
20721,59895.44543000001
20722,41322.7049875
20723,185738.895537
20724,77195.05323500001
20725,97098.365196
20726,352145.5843895
20727,14107.863940199997
20728,52986.8761605
20729,67167.44576949999
20730,184670.72792649997
20731,71839.860257
20732,34055.084833500005
20733,128985.41918700002
20734,19413.297891449998
20735,25726.733396499996
20736,52762.618536999995
20737,74145.09133449999
20738,28561.460079
20739,97712.18780300001
20740,66342.897494
20741,90234.80973400001
20742,59732.3043405
20743,40788.754787
20744,40207.7163585
20745,39780.044628699994
20746,10051.836092349999
20747,59930.4738485
20748,37563.56006149999
20749,328027.68198
20750,31416.317624999996
20751,62987.096034500006
20752,207388.908253
20753,49795.479608
20754,41400.514417
20755,63196.42542999999
20756,108133.88824750001
20757,48691.30442400001
20758,124180.4292375
20759,88943.19838
20760,41611.966521500006
20761,41763.737579
20762,92666.47839799998
20763,29213.7718215
20764,48338.89281100001
20765,48408.641849499996
20766,251971.18328599996
20767,97813.9241965
20768,42611.768595
20769,514929.292935
20770,169773.48114200003
20771,45752.780077999996
20772,96219.05281949998
20773,27158.585295000004
20774,58670.733265000024
20775,18227.083117099995
20776,261412.59007649994
20777,16804.9530775
20778,35624.4574295
20779,110815.46539300002
20780,62185.303167499995
20781,595753.120355
20782,910881.6028850001
20783,7225.555656119999
20784,24042.262241400003
20785,15392.097277600002
20786,26252.803942499995
20787,148563.596708
20788,56822.677708999974
20789,46437.46374400001
20790,349001.01409000007
20791,147195.03963
20792,98157.93638850002
20793,6157.346496465
20794,28661.263317499997
20795,85102.08534750002
20796,333615.3249100001
20797,33758.48881899999
20798,153863.39255200003
20799,31255.7076895
20800,149519.16189
20801,69497.64222750001
20802,84852.794062
20803,80667.16335399999
20804,34080.540397000004
20805,18895.412097899996
20806,431666.45638
20807,19091.4204365
20808,82785.00902249999
20809,9461.763494964998
20810,295456.87638000003
20811,71538.66150399999
20812,79146.71994
20813,411514.61224
20814,45880.203925
20815,13027.111939049999
20816,82426.62481449998
20817,20277.2152345
20818,83061.99425999999
20819,142801.048165
20820,68776.68759100001
20821,18039.514847000002
20822,23745.5088265
20823,149795.73015999998
20824,35506.92607900001
20825,192028.63667049998
20826,17857.418413450003
20827,10648.062249999999
20828,222708.40739499996
20829,17467.538642850002
20830,34903.74972
20831,16501.852771650003
20832,36202.02719300001
20833,218289.74984499998
20834,65737.669301
20835,76792.66174450002
20836,184065.15182350003
20837,25057.215656500008
20838,225118.65982999996
20839,23340.254787500002
20840,81054.16754299999
20841,14468.542183049998
20842,35845.207855
20843,156966.36416800003
20844,76712.5291185
20845,72820.91526452001
20846,41099.908957499996
20847,63571.49711699999
20848,36516.799993500004
20849,61953.46176249998
20850,201378.06438000003
20851,15960.977380479997
20852,104919.10837849998
20853,16824.293508349998
20854,4541.55855675075
20855,33693.7507375
20856,28179.736037500006
20857,12299.981098399998
20858,53480.10888200001
20859,9758.007561014998
20860,240912.41632000002
20861,37500.300986
20862,61446.487006999996
20863,252758.18670499994
20864,63512.666228
20865,30061.483678999997
20866,41591.094077999995
20867,120686.70756649999
20868,77981.34130849999
20869,39353.1907278
20870,143759.965692
20871,48418.564382
20872,56580.6060745
20873,30370.414195500005
20874,43717.413436500006
20875,79146.56655999999
20876,20657.590885
20877,65247.486025000006
20878,163308.0169865
20879,156290.97854999997
20880,68763.94292999999
20881,230761.76538500004
20882,135860.16477499998
20883,79788.3494935
20884,128246.08856899999
20885,37973.566164
20886,26460.8049215
20887,60583.389622500006
20888,157578.269727
20889,127522.63252399997
20890,90244.83441350001
20891,25314.296559999995
20892,49950.18381849999
20893,11892.97053735
20894,40693.822422499994
20895,40699.9671385
20896,45831.872371
20897,33101.91377150001
20898,40663.0812345
20899,66372.264833
20900,9950.367910049998
20901,34883.239296499996
20902,63980.547924
20903,55367.86755250001
20904,85897.55015600001
20905,76675.7076315
20906,18691.3731781
20907,87183.71599399998
20908,45274.434648
20909,11496.63955805
20910,25596.542648000002
20911,38392.5090445
20912,13697.777809700001
20913,228262.99296
20914,212636.60833049993
20915,22768.380277149998
20916,172411.88558099995
20917,352008.92488500004
20918,68367.495294
20919,18444.203339500003
20920,29747.99290199999
20921,53097.772177000006
20922,31771.883212499997
20923,26913.5507765
20924,181453.83496
20925,50039.303017
20926,75477.351689
20927,37429.875084
20928,26474.475718
20929,102832.39269799998
20930,175842.276916
20931,77178.286452
20932,338928.62000699993
20933,38629.559359499995
20934,151645.59768150005
20935,65824.485931
20936,17625.011221099998
20937,37831.85795699999
20938,231209.64731499995
20939,31746.46162600001
20940,42823.79155000001
20941,32598.423828499996
20942,75486.12217249999
20943,32085.359837999997
20944,84283.516439
20945,51947.159392
20946,228866.454525
20947,29638.60839505
20948,9993.72899435
20949,175185.622545
20950,121104.86353599999
20951,23447.401843
20952,49009.696916
20953,57389.814728000005
20954,37841.90749450001
20955,27787.877407500004
20956,79938.4915725
20957,328181.09959000006
20958,47984.169469500004
20959,8584.568590365001
20960,108434.09853199997
20961,259506.95674500003
20962,330284.55113499996
20963,67110.65376149998
20964,38951.123928999994
20965,17476.239562000002
20966,149882.149806
20967,61981.259844
20968,105987.92926050001
20969,29119.4491025
20970,55519.059153999995
20971,155856.55422000002
20972,270404.9427649999
20973,7901.482107549999
20974,23772.1736415
20975,312477.7457249999
20976,20365.0390165
20977,66102.3904465
20978,47541.861446999996
20979,71777.3910005
20980,51866.96442900001
20981,26410.161998999996
20982,26791.984317000002
20983,269790.02002000005
20984,64257.1412925
20985,100954.220906
20986,3859.758266714999
20987,42275.0679025
20988,30879.376592499997
20989,527023.007195
20990,14724.620414250001
20991,13103.200856200001
20992,150007.67984300002
20993,421995.55999
20994,21207.324753500005
20995,54468.828637
20996,63971.06774449998
20997,128510.53352999999
20998,12686.65968435
20999,7924.009085449999
21000,25003.725231
21001,36488.61798999999
21002,462908.39306499995
21003,182748.39333400005
21004,6742.985875165
21005,49734.862353
21006,42018.195801999995
21007,145006.283335
21008,34643.153658
21009,13265.634296850001
21010,99253.24435650001
21011,17755.3183017
21012,22343.277741500002
21013,83578.67335150001
21014,32965.278363000005
21015,91189.6301865
21016,239093.60389
21017,23574.206515000005
21018,23939.804287500006
21019,94618.7386225
21020,102091.18622449998
21021,133978.14488949996
21022,69256.23980350001
21023,38475.08925899999
21024,42367.674058
21025,4063.0829434499997
21026,46003.641571000015
21027,116772.14066299998
21028,57058.48925249999
21029,98194.90817149999
21030,3406.7845014200007
21031,43092.19605200001
21032,89635.2016275
21033,60146.274299499986
21034,12654.909948190001
21035,6693.848615100001
21036,45436.113709
21037,192324.12630499995
21038,48285.565685500005
21039,147058.54889250002
21040,34393.72591950001
21041,86492.83145299999
21042,111978.61203
21043,90499.82163250001
21044,34761.098052500005
21045,103635.537201
21046,493365.2202749999
21047,89427.0180385
21048,26848.774007999997
21049,23962.430604500005
21050,55147.309047500006
21051,55462.195530000005
21052,168362.790805
21053,4731.939150849999
21054,19403.708185099997
21055,61696.763489500016
21056,36160.164677
21057,534759.4109800002
21058,248756.45448200003
21059,35960.116659
21060,30942.973743349994
21061,79137.13787100001
21062,104852.97822000002
21063,157187.1238855
21064,266749.98114999995
21065,53040.89809199999
21066,93498.5012005
21067,38110.3471765
21068,17057.407759100002
21069,35205.69756049999
21070,26727.091776000005
21071,145327.9671335
21072,23092.543805
21073,43471.81980800001
21074,210248.79066900007
21075,16974.11377695
21076,209697.13163249998
21077,28620.908848500007
21078,98231.9577765
21079,35918.531259999996
21080,36203.9152285
21081,17580.958090500004
21082,33960.7841965
21083,17738.1562777
21084,279428.86701499997
21085,86869.2744305
21086,15447.337489700003
21087,47991.735687500004
21088,7021.953036949999
21089,41782.9545205
21090,36229.35912599999
21091,102886.81202350002
21092,246739.68248500006
21093,14611.949306650004
21094,84611.662976
21095,17381.4613999
21096,247011.37974000006
21097,33382.2354455
21098,57857.47131050001
21099,154191.03362600005
21100,82642.0203055
21101,88756.29432400002
21102,167633.35952850003
21103,4989.473590250001
21104,27151.71456350001
21105,54798.6538095
21106,5006.9625536
21107,53610.708189000004
21108,14818.7722664
21109,103586.7774045
21110,61195.66142950001
21111,138097.4570595
21112,33155.334761
21113,258720.19422500004
21114,43328.189777
21115,27704.022365499997
21116,65810.403253
21117,41957.341024
21118,39150.6233805
21119,83047.07396050003
21120,45275.491793999994
21121,15987.615767900003
21122,206767.90783500002
21123,63485.0861945
21124,31158.584266500002
21125,22848.449992500002
21126,297378.57273
21127,55930.51126849999
21128,156428.44672100001
21129,320554.69545000006
21130,30335.374040000002
21131,14239.11536375
21132,60292.94255349999
21133,21583.183708499993
21134,248430.21551099996
21135,27297.859267499996
21136,186373.73857999998
21137,57180.734567499996
21138,69405.950852
21139,34575.9386725
21140,67467.2132725
21141,436973.9026149999
21142,85377.31325899999
21143,53664.27840450001
21144,29637.290526499994
21145,108466.36787999999
21146,165745.45558150002
21147,26925.597113999997
21148,175257.377645
21149,54066.90933899999
21150,67899.96348499999
21151,16752.810838999998
21152,184899.22717100004
21153,25155.658648499997
21154,101012.20544099998
21155,84638.63735500001
21156,30380.362216999998
21157,31405.127457550007
21158,33120.9092439
21159,98620.904519
21160,7422.85847715
21161,54534.492467500015
21162,88162.28439900001
21163,709962.676555
21164,191330.94580499997
21165,4394.863520825
21166,67675.79194100002
21167,138091.0233675
21168,121847.00298800001
21169,49316.96411700001
21170,15125.479801899997
21171,121100.48104999999
21172,36081.99448
21173,166537.07389400003
21174,144737.36269500002
21175,202199.78743850003
21176,36717.08706949999
21177,23486.7733725
21178,34985.3042885
21179,30664.23679075
21180,31553.369823000005
21181,48700.791016999996
21182,84231.578419
21183,14525.309487499999
21184,22870.705535
21185,140655.2933865
21186,78848.3600335
21187,238629.8416449999
21188,199693.05152299997
21189,113078.66711050001
21190,92701.481487
21191,71050.41097950001
21192,50131.918298
21193,29173.35659765
21194,212067.06380700003
21195,109337.649711
21196,24903.912525999996
21197,353442.22262499994
21198,79287.17671300002
21199,37378.183423
21200,217048.58720750004
21201,41994.564631999994
21202,103241.6273
21203,109826.304554
21204,15250.187407199997
21205,342142.469065
21206,146381.81508200002
21207,54639.508791000015
21208,175261.28893550002
21209,219546.58609200004
21210,46554.254280500005
21211,4284.634355280001
21212,35410.899773
21213,25537.091189
21214,36712.762469
21215,73729.0643155
21216,131090.29157349997
21217,36973.863241
21218,13078.824713400001
21219,10227.473240950001
21220,314057.8284499999
21221,346738.90667
21222,15172.682514250002
21223,140452.2192575
21224,269065.72159
21225,459810.3083149999
21226,47449.19755699999
21227,24963.162934
21228,111323.03315249998
21229,28105.293584
21230,46832.76706550001
21231,144410.20157
21232,232338.50551500003
21233,34880.649138
21234,117794.876336
21235,94078.71120499999
21236,46534.441784500006
21237,17100.959173299998
